ep,reward,delay,energy,succ
232,21339.7785,1.2193,332.7656,5675
233,22029.8825,1.2044,332.2571,5797
234,21665.0735,1.2163,332.9925,5737
235,21419.3012,1.2234,331.7019,5695
236,21750.2450,1.2137,332.2647,5751
237,21628.8022,1.1984,334.0581,5711
238,21602.3449,1.2124,332.3644,5720
239,22078.6599,1.2049,334.4307,5808
240,21614.3683,1.2131,331.7774,5723
241,21646.3356,1.2081,331.5862,5724
242,21485.4948,1.2191,332.8335,5704
243,21724.8453,1.2052,332.8132,5737
244,21384.1485,1.2159,331.9171,5680
245,21353.8812,1.2280,332.2268,5687
246,21768.2229,1.2042,333.9523,5745
247,21353.8674,1.2197,331.8549,5678
248,21751.1280,1.2137,331.9160,5751
249,21733.1322,1.2144,331.1313,5748
250,21718.5104,1.2044,333.0308,5735
251,21914.8474,1.2127,332.8016,5783
252,20989.1834,1.2198,331.3810,5605
253,21572.5933,1.2131,332.9139,5715
254,21642.1844,1.2122,333.1059,5728
255,21005.7462,1.2290,330.9404,5618
256,21739.8473,1.2171,330.6262,5752
257,21297.8825,1.2212,330.5914,5668
258,22086.9123,1.1995,331.6314,5803
259,21530.9106,1.2109,331.7953,5704
260,21632.2721,1.2134,332.0795,5727
261,21425.1369,1.2209,330.1359,5693
262,21506.3669,1.2145,332.2069,5703
263,21480.4986,1.2052,332.3133,5688
264,21531.1470,1.2157,331.4450,5709
265,21705.8129,1.2177,330.9838,5746
266,21390.5072,1.2119,331.7763,5677
267,21079.3056,1.2296,329.7864,5633
268,21607.8030,1.2184,330.7129,5727
269,21742.1758,1.2184,331.1405,5754
270,21922.6650,1.2097,331.6034,5781
271,21357.9792,1.2168,332.7089,5676
272,21482.8847,1.2211,330.9452,5705
273,21997.6998,1.2045,333.2650,5791
274,21032.1686,1.2217,332.6218,5616
275,21330.5051,1.2261,331.4155,5680
276,21211.8730,1.2276,331.7594,5658
277,21420.9208,1.2141,333.5928,5686
278,21512.1721,1.2246,332.3160,5715
279,21121.5277,1.2192,332.0750,5631
280,21682.8537,1.2061,334.2002,5730
281,21488.0100,1.2219,331.2707,5707
282,21512.0033,1.2288,330.8165,5719
283,21131.1735,1.2212,331.8752,5635
284,21308.5485,1.2247,331.0664,5674
285,21379.4261,1.2112,331.7360,5674
286,21612.3742,1.2126,331.6789,5722
287,21749.1074,1.2088,333.7172,5746
288,21997.5404,1.2083,333.3131,5795
289,21221.5434,1.2222,331.2762,5654
290,21215.4543,1.2288,331.9115,5660
291,21503.2079,1.2129,333.2857,5701
292,21308.6887,1.2206,332.0621,5670
293,21534.5351,1.2166,332.3714,5711
294,21380.2335,1.2196,331.4337,5683
295,21790.7056,1.2050,332.7393,5750
296,21560.9754,1.2162,332.7962,5716
297,21672.3582,1.2105,332.2478,5732
298,21864.2551,1.2114,331.2631,5771
299,21793.3414,1.2068,334.5250,5753
300,21931.0197,1.2133,333.1359,5787
301,21844.7025,1.2051,333.1276,5761
302,21584.9330,1.2186,331.8598,5723
303,21472.1274,1.2189,332.6334,5701
304,22471.9279,1.1992,332.8283,5880
305,21329.7214,1.2262,331.5714,5680
306,21708.2263,1.2087,331.3404,5737
307,21856.8932,1.2117,331.8415,5770
308,21379.0311,1.2113,331.8233,5674
309,21754.6859,1.2098,333.2457,5748
310,21780.7561,1.2030,333.2783,5746
311,21256.2548,1.2193,331.8073,5658
312,21471.4516,1.2138,331.1471,5695
313,21616.2590,1.2214,331.1442,5732
314,21629.6905,1.2195,331.9034,5733
315,21324.8344,1.2182,329.9431,5670
316,21688.2683,1.2073,333.0009,5732
317,21940.4132,1.2078,333.0974,5783
318,21741.7431,1.2087,332.3542,5744
319,22045.1432,1.2086,330.5378,5804
320,21411.4195,1.2165,331.4853,5686
321,21670.5500,1.2251,331.5170,5747
322,21642.3441,1.2050,331.8757,5720
323,21591.1477,1.2110,331.3764,5716
324,21608.4364,1.2090,333.4179,5718
325,21648.0736,1.2023,334.1736,5719
326,21876.1667,1.2006,334.6706,5763
327,21799.7029,1.2013,333.4451,5748
328,21469.9113,1.2294,330.3432,5711
329,21693.5734,1.2167,332.6936,5743
330,21651.8669,1.2184,331.3516,5736
331,21358.2428,1.2103,332.3768,5669
