Episode,Reward,Avg_Delay,Throughput,Dropped,Energy
362,-71751.32793056582,47.279784480539114,1607657606.5534065,6951,368.58454407068194
363,-77980.21666210916,631.6763154451525,765345709.9388672,7494,372.6015059867584
364,-65528.74694809161,23.18410236874036,2434513025.906739,6406,365.1785001937109
365,-61939.63673979471,8.524198010648293,2986987449.2628937,6101,362.43556003647166
366,-69641.08022122987,59.595217937539374,1902281218.0435498,6768,367.3838172248145
367,-75545.6257680231,253.65803639061562,1094852880.1923585,7281,371.8110009822025
368,-72822.04923799008,67.26337525407622,1427134788.5248992,7039,370.8888377366627
369,-67966.53385801327,18.191505341190467,2139671330.9273832,6621,367.9269198183078
370,-73662.95761424954,88.70021131953165,1313589674.523153,7112,371.6641041695877
371,-76383.1925651477,149.70101243746595,988161951.8692982,7355,372.05200862688923
372,-73659.21087789132,135.27584801218651,1331240996.9562175,7114,371.0721617779807
373,-74038.85392612228,154.28762783779538,1293290272.0056536,7148,371.7031019757173
374,-70929.2515818749,21.17797121104309,1762739691.3668497,6884,367.82200230688255
375,-70573.82866869762,42.26878777146012,1784734413.987658,6848,369.75318489120946
376,-74054.75097995778,116.22322203001464,1292072328.2757192,7150,371.28478214474126
377,-75475.28623086962,160.31197306560662,1079567771.1187313,7272,372.21929055170745
378,-78452.1602567088,74.16029341347678,713536717.6548197,7536,373.395870583551
379,-69486.38589981142,185.4852046537417,1931866527.5572155,6755,367.65339611044453
380,-74720.59596748058,188.95480206638086,1191052712.458159,7207,371.7538851188614
381,-76677.47273254211,126.31091826035532,903053482.027489,7376,372.3154587949739
382,-73397.71897968008,64.25213162186665,1360066190.9335878,7090,371.499194767502
383,-70469.82690501548,142.14701094373356,1793601738.6619654,6840,368.4353899428573
384,-76185.96488969294,56.484681890518814,952221657.3606155,7330,373.22842063841676
385,-76517.86821640651,385.4701399287873,977894504.2517326,7367,372.72658970197523
386,-80975.32538589151,872.1707805482133,340054043.23747045,7753,374.58668265269165
387,-77116.63686377378,102.8245821035292,866250750.0470876,7416,373.10109399058933
388,-66298.02506042455,38.35908082858364,2336052127.487525,6474,365.6918663835007
389,-77502.71191775143,297.0682666451479,788696132.8334327,7447,373.50926692407126
390,-73780.93181647068,74.95959021328686,1344990367.0800552,7128,370.8983689003058
391,-76474.85965912371,183.62449293542213,935894988.7727166,7358,372.82417240828875
392,-78266.12146272621,241.03646298850452,724690806.0437464,7519,372.6213840317882
393,-75041.41499931505,87.89127723200657,1133204024.626506,7234,371.44932036116546
394,-74272.38827319974,120.228312698029,1251063640.2448003,7167,372.211862245632
395,-71595.85825782076,18.5673996972166,1579442088.3908854,6931,369.7206358491057
396,-75837.68636756038,164.5484207227992,1017277107.7693827,7303,371.5328523426079
397,-72122.68721274397,75.5757910819737,1527781552.5975266,6979,370.29915960371045
398,-74781.62368433276,75.80651625567899,1152503187.3005393,7209,371.86155705991007
399,-73256.10942295102,98.00654177346458,1393206449.6300418,7080,370.5456328836019
400,-72248.20750803364,108.58737623283112,1524473827.8439004,6992,369.55689098402695
401,-75892.52749024502,181.2095844240174,1032454698.8163717,7310,371.77840774524486
402,-73722.9500888595,111.07524639254314,1296647550.434111,7117,371.0058581129972
403,-74164.20985894422,327.88619582095174,1255537101.4960456,7158,371.0193625684804
404,-64608.698636241716,9.203052128227668,2550212123.3058963,6324,365.6328670297121
405,-78955.44032254563,220.70837635719698,607731740.0432796,7576,373.71753694531844
406,-75150.97472419938,64.62838481461493,1111981374.340822,7243,371.40258490259845
407,-70292.78882132696,23.193324277670467,1804305835.285908,6822,369.2544995819667
408,-75075.6371597649,125.85112954178821,1138343006.4050276,7238,371.4538285084976
409,-70073.0080528263,29.521665494462745,1839880036.0895252,6805,367.70501557737845
410,-72672.55669102035,77.29747693031828,1495797066.930284,7031,370.64726481072654
411,-75973.14035976522,83.6109916944627,1024645090.3493844,7317,372.0367492872289
412,-71701.97263361154,36.83813178518961,1610591202.7929602,6948,366.85008964059017
413,-70539.31283967211,106.20067174778004,1710578643.7672246,6837,369.53055027135355
414,-77429.31374614032,192.61790201028197,809753418.7921363,7442,373.0910900049467
415,-72716.4739756668,45.707287487711085,1468439350.0346715,7033,370.3819954488914
416,-73341.77197783747,18.512242437652418,1411093458.9833722,7091,370.1777268078986
417,-75788.16714925147,137.3481643633413,1015130383.3992386,7297,372.24452751538115
418,-74110.42598977765,47.84582926123967,1327228348.3233051,7160,370.55437692514084
419,-72600.53822275344,180.8078297939987,1469187087.5567932,7022,369.69037441354834
420,-73357.33402669616,190.94279810887718,1391680297.8285222,7090,370.7558264647057
421,-70518.47358044633,134.46415097841614,1810100935.7796185,6846,368.9436414405363
422,-70988.38118069293,25.87436829789981,1716993574.284719,6885,368.22951486057946
423,-78564.91262826709,1094.5879195887426,663924963.2210864,7542,373.6402738885392
424,-75184.91372065335,85.94942938236268,1133624855.0509062,7248,371.8707943752527
425,-72267.72835270468,69.04728703646411,1531395915.4665296,6994,370.0959389799167
426,-75220.30487639617,63.991649308258474,1144338610.282689,7252,372.6613625973724
427,-75156.10068313785,475.69717251781987,1173620272.7281306,7251,370.3823454278639
428,-80764.6367747293,1346.7461006401445,367849785.81099343,7734,374.939907765616
429,-77118.06092617007,122.7277832425969,882530985.0824312,7419,371.9690381078924
430,-71924.76840128646,37.11945718358343,1573868649.1912313,6964,369.8646002185585
431,-72494.0230873817,64.36249733933641,1511726258.2308009,7015,369.90725425714425
432,-72882.60114612614,75.41591776445705,1409413413.0706794,7044,370.19983237367177
433,-71266.98733876225,87.19078028420554,1595797087.3300998,6899,370.0055289504814
434,-72468.11115903768,128.24341426328442,1496466690.9515162,7010,371.04020927014966
435,-68832.05995547022,59.37207501663562,2001150983.9746227,6696,367.16786070820666
436,-77666.9102678352,321.04238112339976,797329242.1834216,7465,373.01868415118514
437,-76022.76996147844,183.01687230060338,985986993.8256152,7317,372.9135577739343
438,-75437.87260481554,107.29052177253644,1089719848.014133,7269,372.3101963433723
439,-77235.42481800004,391.52713930716794,854618021.3901299,7428,372.10419181119846
440,-74302.25327061508,640.913053572476,1281532030.552364,7175,370.5542123672094
441,-73814.44573077561,115.045256692086,1350803979.4016306,7134,369.26590158274337
442,-77566.84141797404,474.9184123284213,798583016.4220618,7456,372.00231214726546
443,-73138.3716351112,143.27854116602822,1355327533.3871043,7064,370.7029995452307
444,-75322.82346424086,144.39300854203313,1101481707.8530319,7259,371.70674622694156
445,-71993.04657522871,88.0716693911553,1599541239.115587,6974,369.3341296371288
446,-75737.35245333926,93.7537312454585,1071005079.2741036,7298,371.9496754540988
447,-75228.01147528947,78.01614285157073,1135348613.613051,7254,370.75726785352833
448,-70881.3365561837,51.6114689932202,1743948484.057486,6877,368.1931890933525
449,-71940.99127461958,95.79308227793534,1543837551.4283884,6962,370.2065468089514
450,-68753.99687974325,30.000074436910598,1999256546.715134,6687,367.835800159154
451,-77113.12941524207,135.38842151893215,836306893.3765128,7412,373.57224172117276
452,-74415.35464051102,96.75207134415709,1218012205.637777,7180,370.52907719133333
453,-77317.11867830626,530.2584389249454,832191327.731461,7433,372.8899354020351
454,-69929.18406593631,36.98313524475007,1835797977.4617915,6789,368.39019277915673
455,-74890.54279494502,118.60127184221378,1136741070.8699489,7218,372.3901944755383
456,-72265.61133859033,89.84303431090889,1498558544.076965,6990,370.5088245513478
457,-77140.94585447563,86.2666261230961,843454480.6126429,7416,373.1183087907709
458,-74451.54959870763,159.18659558610358,1216855852.0404112,7182,371.9797376652203
459,-72626.42811869123,66.50191053063868,1487491449.2175097,7026,370.07765635923613
460,-75783.44632441485,66.70077626677308,1038438117.8460422,7299,372.1105991892224
461,-73764.17794343413,61.79158465222889,1273609574.3296356,7119,371.1535004942899
462,-74932.6059667591,123.30371110667727,1170939057.881783,7228,370.4729594753869
463,-78881.79760589785,254.85819552321894,624850195.9684141,7570,373.9141509729467
464,-77153.46709570689,566.1261356467705,861772332.5531495,7419,373.3506375748842
465,-69529.97070897822,28.34027164262811,1842825487.5112054,6749,368.4863549609753
466,-73299.32681173332,86.26333403667078,1411174122.6994386,7087,369.78136233149695
467,-74745.55485672572,94.52393591412878,1156139916.2616217,7206,371.5988964835547
468,-79355.36221439358,898.6931804948447,573963462.2734829,7612,374.73161148080317
469,-75174.4339530889,82.49127708047614,1114006315.9169455,7245,371.84799285508734
470,-75112.54563953899,92.52741454466116,1109048711.5636263,7238,372.12722413658986
471,-75940.36232273905,177.05657567610734,987067108.9795705,7309,372.82352776280413
472,-68929.84043003812,95.46863167126152,2008485007.6654062,6706,367.83354509572507
473,-71473.65329565981,30.608490464931652,1571863374.1772616,6917,370.5210588158053
474,-73371.55802252828,94.86539911370016,1405857775.0489523,7093,370.4499055164243
475,-70517.13147347997,60.807437661678385,1804480233.6931164,6846,368.1351403562221
476,-70322.45013373188,30.09484169275176,1787503766.9560375,6823,369.56083602883496
477,-72116.44462695441,89.54244845281386,1505358647.9351952,6976,370.11300875898314
478,-72350.64522517026,57.71843002115942,1479838799.0926645,6997,370.4760964195593
479,-74777.8278480796,137.61128287654194,1121040897.602349,7206,371.3643990330269
480,-74751.67970998025,104.92103187156643,1158530920.9556313,7207,371.579787935325
481,-71341.16715555351,82.25012593305914,1651660356.3372338,6913,369.35506252222154
482,-67621.81900953279,13.73000044068656,2174516648.9091115,6592,365.86276806958864
483,-77478.03684922133,275.6618493320193,801306162.2416294,7446,373.21008347094875
484,-76136.10155583474,188.75807850242367,1016620276.4932274,7333,371.73271767155524
485,-74823.11193903361,48.703534975582706,1143990827.7159479,7212,372.31590071805834
486,-70392.68939882131,77.67495309693429,1812694956.5727298,6835,367.3976641091797
487,-75731.36806598066,154.9217041187084,1017206958.2648413,7291,372.7535500397532
488,-77747.36442574792,170.7234029980252,788091204.8711876,7472,373.2640498368544
489,-75726.51941782379,128.58456315602965,1047630006.606246,7294,372.3730581147944
490,-72431.10437430169,71.19931408920648,1504457595.2334683,7008,370.1384196412505
491,-64149.067690497955,19.22860766056781,2652300278.5438447,6289,364.4878822422828
492,-76463.31838705776,41.137651155303054,982942879.7771635,7362,372.59799487148535
493,-71567.47523963542,145.28055270011862,1639285364.7907007,6934,370.0880688137855
494,-76898.12382493739,216.58276162886787,930463658.0378851,7401,372.51457539037045
495,-69698.73492944517,63.643045880103884,1863815475.9637291,6769,368.25765845345626
496,-73502.70797769373,171.86492988627498,1349243165.1049674,7100,371.14771694200766
497,-68687.08706123034,49.45147912303995,2017247442.499444,6682,367.8664705440471
498,-74534.70171380376,136.61395456380077,1220736408.7509022,7192,370.98738125155165
499,-72756.55139078152,104.2037678749796,1443489114.6263974,7035,369.97669374120153
