Episode,Reward,Avg_Delay,Throughput,Dropped,Energy
367,-75210.11615342513,81.86215145050325,981534225.88425,7241,365.8553438908683
368,-76454.56769275747,462.4684497506165,841457535.405317,7353,366.0668230466945
369,-72148.96700228802,43.706718216208714,1327160465.1405718,6969,361.96516346422095
370,-74808.1973634897,121.76601610614028,1038205381.4811682,7206,365.6210403285815
371,-77549.44780321277,254.80985292237173,706916423.9880421,7448,368.7701692806518
372,-79140.76223696594,93.50340539479977,530345432.9643384,7591,369.4601989164245
373,-73825.47403147613,40.24316817881101,1138174620.12909,7120,362.1266023923631
374,-76980.52758700441,157.38339826769854,771948699.9399828,7397,368.54673241648794
375,-79652.08990692846,527.8815681125823,469394128.4074563,7636,370.26068133865795
376,-77027.07022061836,302.8281479808769,764881765.7736225,7402,367.5830152594277
377,-75977.60718623997,136.81150655871605,890081207.5316135,7310,365.63505632422596
378,-80061.76568312649,291.4766653826514,426829330.9924235,7672,371.4801333142002
379,-76413.24871541778,75.51746541619843,841856351.8411272,7348,366.94551102972
380,-79488.9279900882,243.9954309287588,484942349.59713453,7620,371.2696764119679
381,-71961.27647797312,103.85801062891403,1343873833.296296,6953,360.5952754990126
382,-75503.49702287566,382.6697983203313,951923503.9176099,7268,365.62050869389304
383,-77695.01218889687,118.3575570394732,698264374.1755657,7462,368.6019702145748
384,-75438.41347525055,51.34569334537901,953608631.1457435,7262,365.25105850530525
385,-77138.46076651347,289.66174039848835,762027387.1289177,7413,367.4794325654573
386,-77563.1167533885,187.98025609479663,717479020.8692119,7450,369.04969549415284
387,-78580.71507503417,422.6897988272872,590250882.6522945,7540,369.6506152474956
388,-72667.06805079695,70.69749389819277,1270563579.041732,7016,361.88060954502595
389,-80628.15521955663,1536.6299890841817,357622448.8407241,7723,371.0866905850177
390,-76922.01330824244,747.5395588890528,787227119.9738672,7393,368.02139492801575
391,-76167.74838966731,147.62607311494958,864636611.8929269,7325,367.37120203603826
392,-77077.99258142234,131.84100762207635,765441368.968558,7407,367.7311691167344
393,-76185.68797416516,109.9401150050286,869845041.2731602,7329,365.6537942788351
394,-77839.18003984753,97.49814007198769,679804112.2234315,7474,369.3581495108374
395,-77882.0525636855,174.25231755293854,667112188.785504,7477,369.5165551839224
396,-76877.93527786681,482.9291470384393,790363747.1491561,7388,368.89573083045644
397,-73583.90379522587,88.06418340864073,1162920364.9426565,7100,360.06360909714306
398,-77354.32772287546,534.3730751316157,730783911.096073,7431,368.34875672203066
399,-76248.64180436263,256.30335430024667,852584724.7290496,7333,366.41431123985245
400,-79331.26400708666,975.6706840213977,503678200.2465956,7607,370.16949482953396
401,-78279.74118460434,316.37606893504284,630637751.7229719,7514,369.12224206633147
402,-75881.31444407534,86.96709193406133,899939226.1726344,7300,366.80712290941284
403,-77541.14561155505,413.5938822428068,708638243.1831876,7446,370.02795352704453
404,-76879.118049513,94.4633207383703,784114222.1876594,7390,366.5055425672528
405,-75917.4991132617,212.62762688412866,899729156.0931338,7306,364.4679338344958
406,-74979.84752591906,39.33969202263809,1001150088.7234771,7219,366.4917337258376
407,-74884.51266834771,57.90032814561759,1009135297.4251372,7214,362.68992670215164
408,-75820.64395361948,134.4444902032864,908790524.2615374,7296,365.5400006223598
409,-76128.606745634,78.94969866321247,874407708.6910048,7324,365.2857868741028
410,-76900.96789128962,1178.844858886759,788334301.9309886,7393,366.02222169386545
411,-78384.65126532826,465.6010387369216,614340509.0529107,7522,370.1511388338688
412,-74872.10430986478,63.3179187516633,1026520999.9105227,7213,363.9924593183325
413,-74868.8598859909,121.09956797782623,1022642979.0077941,7211,365.31659082886114
414,-76825.55134668991,67.81266622525287,793832882.3934553,7384,367.9840151340824
415,-71037.15536214148,24.103370776117895,1461802370.347909,6872,359.6021995136856
416,-77230.26259434772,142.66321239006646,750218509.7246597,7421,367.66869553836085
417,-75000.96537744565,45.03546959153066,1001372336.1364871,7224,363.67263017617626
418,-75284.03084803681,152.6163679502768,964820371.2530531,7246,366.79026355748823
419,-77824.99132150144,138.2378011349631,680736434.1293598,7473,369.01748784543963
420,-75873.01892971549,64.0882082027367,900951482.8390352,7299,367.08328280745263
421,-76991.46419959185,63.0976409407081,781364686.7909268,7401,366.49970655446407
422,-75618.21795273384,139.5045050632826,921961806.370226,7278,364.4679659292906
423,-77697.32367435886,180.34666964469983,704579581.1328074,7463,368.35767098679105
424,-75050.7856100188,112.65847428236883,999268550.1496506,7227,365.4634440011634
425,-75953.82900249331,28.247418536656856,890929818.077909,7308,365.27680773195846
426,-77065.14567897024,206.2122586970096,770252771.500076,7406,367.8819727031883
427,-79389.903790455,171.4124705689623,500900910.4595972,7612,370.7443670145918
428,-74657.93955108168,123.12514656438199,1041438130.0251398,7192,364.82582750545936
429,-77641.07796487557,59.786554201988075,702104017.2515504,7456,369.45699736342
430,-79297.32874653328,858.7459723397225,511921908.0277892,7604,370.50544565973496
431,-73084.90513618142,30.950230603274246,1217847533.3479753,7053,362.01874984400905
432,-76149.76011600129,66.57287225553532,869466107.8986988,7324,367.01099165880805
433,-77355.91235006337,45.797000789027344,735469479.803002,7431,368.89644625002273
434,-74888.92216843495,52.42357329997393,1018541473.764065,7213,364.939909550085
435,-76581.57198517022,166.77696632167925,821724154.8646287,7363,367.01934764536986
436,-77411.66589804989,88.41757147020364,728160548.258817,7437,367.8665686699124
437,-73576.4260052787,24.51505932856256,1161143337.5774028,7098,361.19331335546286
438,-78109.63062005691,81.36892707215175,646630276.8120992,7498,369.5068080700355
439,-77701.96723018652,87.39696215378692,692488054.8083006,7463,367.73992872013184
440,-77117.70662857115,181.54877453198088,762496233.5083654,7411,367.44087041524
441,-76404.51701983508,118.06883740976134,851888351.1891084,7348,366.9453861257267
442,-78058.65799114552,357.0409697995604,660137394.4968213,7494,369.591374815417
443,-79783.6230058924,227.2152677051498,451072201.3471556,7647,370.80651571088487
444,-76762.10393467415,172.88898881350323,803840695.7132912,7380,366.4968040587155
445,-72895.15957365173,77.84120217065481,1244583664.063413,7037,361.4025162852112
446,-79655.80640216668,383.8305151519806,469326365.50095254,7635,371.5579550467974
447,-75450.42721160613,217.35983325917474,956084749.2279269,7263,365.68422680798335
448,-76910.98263167273,145.05032293896417,787767921.3757799,7393,367.01637691822907
449,-77779.43115027588,121.47071294733267,683621552.2404969,7470,367.7251356956291
450,-79155.49033481035,267.0686318424034,522678557.60042226,7590,371.25066947055035
451,-75504.3676261249,208.92201540149182,950385841.8141524,7269,364.5840902152636
452,-79017.25573239682,201.587569998244,544122771.9479582,7578,371.2784528311116
453,-77104.9507324264,45.79548806781969,763055717.5214915,7410,367.2426112874575
454,-73317.39496522448,39.6032524294095,1196244586.8640738,7075,361.34988996150884
455,-76421.08711139549,435.8905642546626,831661987.3421621,7349,365.8263195264379
456,-76405.0682360283,94.32710674458899,845154829.8679076,7349,365.42879384242207
457,-78051.4695199032,240.82200832807428,654735621.9374751,7494,368.3584611159692
458,-78844.77920560256,276.370898995706,559716068.3165295,7563,370.393916949885
459,-77906.49826234071,573.5598756310663,665911850.3607411,7481,367.88514853591425
460,-75913.73120984604,83.1007835251302,897974523.6279293,7303,366.9044122436416
461,-74557.4760808082,217.69117519660068,1060705607.6857858,7185,363.52827035069555
462,-78261.06886058275,124.6677501238192,631132924.2585205,7513,368.320992292321
463,-79545.08576723987,467.3801004510229,487345191.5595065,7625,372.07942606336843
464,-76350.92037701467,96.36710525166212,848793878.4980359,7342,367.3239165171996
465,-77282.69221672784,81.702388632087,739867828.4210012,7426,366.9678272390244
466,-79209.95165086653,1461.4472043275737,521856577.2429448,7597,369.624297364965
467,-74225.13740033092,83.7708556817941,1100895103.3749876,7156,362.81010804729414
468,-76583.11408144161,138.63134303693596,826273648.5193033,7362,368.5313412888489
469,-79347.12575816094,290.6193388120209,506419019.7072026,7608,371.0049765693417
470,-76234.96780931964,140.93655984209173,859065364.7661171,7331,367.62787322314557
471,-74964.86249299168,110.2678875482243,1009783186.7529327,7221,363.80720963850297
472,-74299.22017057484,53.380030652547696,1082719480.0095332,7160,364.6105266239793
473,-77482.06764037433,847.9668502782732,717630210.8826102,7443,367.9469691203427
474,-75364.81395534323,52.44180230228861,963853722.5337183,7255,365.8087194478849
475,-72245.8668289284,27.464156841723053,1327126829.3442507,6980,360.69272703347747
476,-70739.50699123071,48.36135568213891,1502046844.660106,6845,360.35021611731713
477,-75293.37834505163,23.054912639482314,977754473.945417,7249,365.85007935367116
478,-76111.49432451338,127.18044388751565,875455836.1914395,7321,366.71828699193514
479,-75603.59629646232,69.66848504421168,933520947.3127265,7277,364.9844883282406
480,-76676.28704160021,90.92746939114686,813627610.8094555,7372,366.780894604913
481,-76550.33500047262,219.7159448555256,825180367.8946707,7361,366.20268130184854
482,-75574.26680724835,142.4539492752648,933634542.7605056,7274,365.0712855958052
483,-79374.23548257751,260.58294625939374,503661352.94778824,7611,370.4602374465834
484,-79568.24008285167,495.2406048963092,472039422.1526395,7626,372.05153869687507
485,-78046.4043701005,190.68829778499318,654791542.9836898,7493,368.90021548259784
486,-75832.12974256423,38.01008343072056,914802110.1725671,7297,366.24381539400406
487,-70808.4248555626,37.34088940211624,1497127805.3524852,6852,359.8283634869921
488,-75465.94520637541,28.767185412710155,957716169.9148856,7264,366.3329148101881
489,-76218.60027048862,277.8777627823159,857780296.5037328,7331,365.8300017499181
490,-79247.27942580843,539.8783626472386,515349197.5245107,7599,370.7687593307868
491,-79334.76752343873,1114.58791172176,504270627.94447184,7606,371.5305537290492
492,-71356.80713862824,45.68752602710658,1405412299.035771,6900,358.6116482004185
493,-76322.64999984996,71.45671556948328,857497869.8382076,7339,368.26081394306624
494,-75121.9840546166,223.83858820849414,984253230.0234945,7233,365.24387218982724
495,-75179.94064101214,99.31824256285668,977780406.9318701,7238,365.47810467232654
496,-77453.35188993493,152.3221585832171,716952916.6067679,7441,367.05040251696846
497,-77551.73644809007,141.0063964990281,709006526.016812,7449,368.16267899482875
498,-76148.94880830027,52.286107640185136,874114808.1787978,7324,367.35693467447265
499,-79081.8017564331,299.8907683710436,536334434.4156215,7585,370.08533918365424
