ep,reward,delay,energy,succ
168,5615.1345,1.1536,347.8745,4483
169,5628.6324,1.1554,341.5387,4482
170,5767.2461,1.1544,343.2865,4553
171,5602.0058,1.1576,341.6132,4471
172,6050.0967,1.1232,350.4801,4674
173,5839.2820,1.1429,344.2913,4579
174,6131.9862,1.1281,347.9409,4716
175,5966.1734,1.1363,343.7450,4635
176,5963.2419,1.1272,344.7670,4626
177,5863.3723,1.1448,341.0033,4588
178,5576.6433,1.1639,343.1609,4467
179,5824.1543,1.1431,346.5646,4575
180,5859.3602,1.1333,345.3312,4581
181,5608.7261,1.1658,341.8861,4483
182,6597.8830,1.0775,352.3548,4905
183,5924.9471,1.1387,346.5749,4621
184,5670.4961,1.1540,344.5313,4506
185,5760.7581,1.1483,344.1835,4545
186,5965.8454,1.1325,346.4157,4635
187,5730.1290,1.1479,345.3550,4531
188,6068.2593,1.1225,351.5721,4684
189,6179.9771,1.1206,348.9394,4734
190,5533.5294,1.1702,344.6869,4454
191,5737.4552,1.1332,346.7370,4522
192,5645.8624,1.1678,343.4935,4506
193,5845.4697,1.1390,347.4784,4583
194,5770.2931,1.1408,342.6848,4540
195,6140.9084,1.1124,350.7756,4709
196,5796.5002,1.1566,341.4446,4567
197,5800.6345,1.1441,345.0623,4562
198,5863.6689,1.1416,345.0310,4591
199,5919.7222,1.1491,342.6770,4623
200,5830.3554,1.1447,344.7387,4577
201,5940.3730,1.1403,347.6821,4632
202,5803.6768,1.1624,345.1413,4582
203,6050.5386,1.1321,345.7470,4676
204,5478.2553,1.1656,344.1876,4421
205,6328.2478,1.1061,351.8399,4798
206,5927.7950,1.1403,347.8565,4626
207,5472.6483,1.1727,341.3148,4421
208,6023.1830,1.1246,348.5075,4659
209,6116.1857,1.1248,349.4193,4707
210,6109.4925,1.1282,343.3681,4698
211,5383.3248,1.1756,341.1534,4379
212,5886.8159,1.1241,348.3584,4590
213,6294.8891,1.1093,350.1689,4782
214,6273.6602,1.1071,352.6985,4773
215,5944.2154,1.1352,347.7895,4629
216,5789.7832,1.1436,345.0276,4556
217,5754.6292,1.1454,344.8632,4540
218,5561.4997,1.1658,345.6568,4465
219,5467.0724,1.1695,342.6757,4417
220,5946.6434,1.1381,348.4088,4634
221,5433.7173,1.1675,341.7675,4397
222,6381.5952,1.0981,352.0577,4817
223,4948.9721,1.2145,338.6848,4197
224,6825.2785,1.0792,358.0896,5029
225,5834.9011,1.1494,342.7949,4581
226,5939.5818,1.1308,347.6348,4622
227,5491.0949,1.1704,341.3547,4428
228,5896.5859,1.1283,349.5854,4601
229,5648.4343,1.1672,343.7163,4507
230,6136.9738,1.1126,349.2577,4705
231,5360.3360,1.1807,340.0710,4371
232,5988.4877,1.1247,349.3908,4643
233,5858.7938,1.1409,345.7772,4589
234,5829.7834,1.1385,350.3960,4579
235,5827.3437,1.1367,347.7359,4572
236,6058.4680,1.1229,349.9186,4677
237,5673.6050,1.1590,343.4354,4511
238,5953.0648,1.1421,347.6046,4640
239,6112.3291,1.1134,349.6560,4694
240,6076.3213,1.1198,352.0538,4686
241,5372.6503,1.1671,341.7314,4366
242,6073.6906,1.1126,352.3529,4678
243,5602.6410,1.1610,345.1347,4480
244,5646.7142,1.1547,345.3222,4496
245,5381.2104,1.1633,341.3641,4366
246,5704.9409,1.1617,341.2493,4526
247,5880.8240,1.1411,343.6304,4597
248,5675.9776,1.1563,343.7796,4510
249,6223.5948,1.1129,348.8630,4748
250,6411.2162,1.0967,353.1236,4832
251,5557.2229,1.1655,339.9067,4454
252,5348.0321,1.1794,343.7020,4369
253,5546.7135,1.1586,343.9958,4448
254,5021.9303,1.2094,336.4121,4225
255,5178.2431,1.1910,337.2491,4286
256,6385.5899,1.1047,348.3299,4820
257,5289.2551,1.1795,343.2240,4339
258,5411.5023,1.1722,342.7190,4392
259,5789.1475,1.1478,344.3869,4559
260,5984.4652,1.1272,347.6946,4641
261,5526.1991,1.1669,342.0203,4443
262,5828.7810,1.1317,344.6154,4563
263,5703.2212,1.1530,342.9141,4519
264,5632.4603,1.1652,341.0581,4493
265,5623.0027,1.1614,344.0527,4489
266,5900.9797,1.1342,349.5474,4609
267,5951.2704,1.1355,344.5786,4628
268,6474.3633,1.0823,351.6743,4847
269,5770.6715,1.1356,346.7024,4541
270,5356.7279,1.1851,342.3711,4377
271,5528.4400,1.1660,345.8551,4449
272,6377.2735,1.1161,351.5056,4832
273,6225.7869,1.1151,350.0223,4753
274,5367.2740,1.1785,339.9294,4372
275,6025.8271,1.1125,351.7189,4653
276,5365.5835,1.1763,340.5989,4370
277,5154.5666,1.1991,339.7548,4286
278,6012.1056,1.1259,349.3803,4656
279,5214.9490,1.1982,336.9035,4311
280,5864.6453,1.1461,342.4141,4592
281,5461.5455,1.1709,341.5547,4414
282,5794.6529,1.1416,346.0289,4558
283,6180.4650,1.1109,347.9308,4723
284,6274.3609,1.1099,349.9436,4772
285,6032.4453,1.1184,352.2792,4663
286,5908.0032,1.1348,346.1341,4608
287,5490.6531,1.1666,341.3865,4424
288,6064.4682,1.1288,345.9914,4680
289,5937.2836,1.1512,342.1323,4633
290,5359.1860,1.1822,340.1355,4372
291,5260.2351,1.1857,338.7611,4324
292,5825.9561,1.1512,344.5611,4581
293,5902.8063,1.1379,347.7651,4611
294,5403.5432,1.1761,338.7845,4386
295,5306.6623,1.1900,337.1282,4349
296,5975.4598,1.1304,345.9034,4637
297,6017.4810,1.1438,344.3186,4669
298,6221.2393,1.1097,343.8201,4736
299,5744.1832,1.1478,343.4246,4535
300,6638.8374,1.0907,353.2730,4940
301,5496.6130,1.1804,338.8356,4437
