Episode,Reward,Avg_Delay,Total_Energy
509,-625.926719270543,2.291440818005838,335.277111415044
510,-608.0344462209389,2.1939727731679777,338.47978210657226
511,-616.4802097255641,2.238318933083295,337.6328451878408
512,-592.6401741085795,2.1177464289721506,338.18177693347366
513,-641.2794957394826,2.3644655756713924,336.7727626981401
514,-610.0783978651182,2.2033619951151433,338.81199715012104
515,-601.6660649016873,2.1615425903572967,338.71509205828283
516,-618.8420489897322,2.2521548398776114,336.8221633254171
517,-595.0130175997997,2.124716227064158,340.1395450605822
518,-588.3728722909732,2.095915329534606,338.3796111659309
519,-580.9949555431805,2.0507775359132774,341.6788968354899
520,-587.3290475459806,2.089649491048148,338.7982986727022
521,-644.2228774022377,2.3742894562401187,338.7299716980768
522,-590.3922048611158,2.0993148253361413,341.05848023627266
523,-665.6296968806481,2.485969715264241,336.8715071596897
524,-635.7352512475462,2.3336053033251996,338.02838120315914
525,-607.9800948093758,2.1900824510975587,339.92720837864186
526,-565.1464258974838,1.9778904779762658,339.13666056631445
527,-630.0291801097724,2.3076587037228102,336.9948780819225
528,-607.0309144353444,2.192486040042716,337.0674120143685
529,-577.6316225573912,2.0388037193594797,339.74175649361035
530,-582.8998337807851,2.0628509464668388,340.65928748710246
531,-564.2322076869003,1.967032949056866,341.6512352169975
532,-637.7134057718373,2.3512173562359986,334.9398684007759
533,-559.8972793996651,1.9510164800218026,339.38796663802145
534,-568.8339534951625,1.9925093531650377,340.6641666016902
535,-576.9648282846413,2.035679181489212,339.65798435506696
536,-579.2101115361854,2.047781728942745,339.3075300456881
537,-579.8642429179962,2.0485347314753612,340.3145923303211
538,-624.7487782452165,2.2814632301736295,336.91226346730656
539,-587.2292752892795,2.0881226370303345,339.209498017096
540,-616.9000722567041,2.2422514913009457,336.89954852708775
541,-609.1512502709041,2.199904258267911,338.34079628096896
542,-619.8201822944695,2.259422573782283,335.8713358389656
543,-664.1700901747616,2.4847765786955165,334.4295497486964
544,-599.4706164507355,2.149200428012702,339.2610613149201
545,-566.5391400203002,1.9786159049067507,341.63191788716506
546,-600.5878299390539,2.152892297590685,340.01874152847915
547,-620.2889969358453,2.2581674524451647,337.31101296991824
548,-580.857696829732,2.05079452893749,341.39758116894103
549,-584.7188002150119,2.0690059424818292,341.8352244672615
550,-601.2680742347349,2.1575472119309125,339.51726411672166
551,-559.724264779742,1.944466879286844,341.66177708180766
552,-585.3933469027222,2.0802632788510835,338.6813838290366
553,-626.6230616267327,2.2918918178233274,336.4893956282226
554,-567.3624702574855,1.9861773865190833,340.2539854114256
555,-641.5788151832431,2.3693863256911936,335.4030996322453
556,-590.5865910467563,2.1056524974654125,338.9121817340575
557,-555.0590866606922,1.9232717588011976,340.809469686464
558,-592.8849245035854,2.117710768158304,338.6855413242317
559,-627.0529557596193,2.298360101430775,334.7618712521043
560,-557.5763512400056,1.9383595314102147,339.80889029739484
561,-614.4825604114827,2.235495893296852,334.76676194019785
562,-543.5548007235965,1.860634730879098,342.85570879037806
563,-520.6162519610834,1.750606862740285,340.98975840643624
564,-526.3669941671089,1.7771239835117043,341.88439424289083
565,-584.3244507126929,2.0794476796912105,336.86982973963575
566,-602.5522919795852,2.1694825775141613,337.3115525338885
567,-641.8747538168406,2.3729763044465533,334.5589869613214
568,-607.3660737948327,2.1926682655578125,337.6648414809817
569,-634.5000929304608,2.3318336186146182,336.26673879654396
570,-620.9745405840832,2.2651948774975716,335.8711303598726
571,-575.7419236789639,2.0306880443771247,339.20862953078375
572,-589.6520024679331,2.099271799279508,339.5952832404211
573,-590.2729938134091,2.102680189044344,339.47391273387206
574,-563.0724827318359,1.9620378344508256,341.3298325225738
575,-570.8254729567138,2.006090319063135,339.2148192037015
576,-618.1995863979907,2.251573088619211,335.7699373482974
577,-650.1931819889247,2.414466413265222,334.5997980995569
578,-625.3596597159999,2.284593712917957,336.8818341885235
579,-566.9198822206766,1.983461329576526,340.4552332973877
580,-616.3468196679634,2.2407677910993873,336.38652137029237
581,-593.9307976481836,2.123046931596379,338.64282220005117
582,-605.2801502944899,2.1831524307885912,337.29932728172184
583,-614.7670834713426,2.2298789623233186,337.5825819752105
584,-635.4979344825316,2.3393442833050186,335.25815598637877
585,-607.5849809444946,2.2008622659222734,334.8250546427005
586,-583.7450059003335,2.070840577531753,339.153780482791
587,-572.3583594028205,2.0148570818334015,338.7738868352203
588,-592.4298141717233,2.1137216575756614,339.37096630500315
589,-627.7434056912851,2.299404563260394,335.7249861547069
590,-619.3984236966769,2.2546988634758076,336.9173020030301
591,-573.9352250677157,2.020837631979952,339.53539848786
592,-633.0852144552703,2.325436795237932,335.9957109679559
593,-636.4621578120148,2.3442027051444367,335.24323307034444
594,-586.6074394582236,2.0861583521247327,338.75153791396616
595,-593.227589867595,2.1197797479270677,338.54328060250833
596,-617.7977535127326,2.2433861105195234,338.2410633517127
597,-637.1382669570128,2.3442925431499937,336.5595169973513
598,-623.0427177871634,2.270264998235459,337.979436470879
599,-600.0119547121072,2.15188273326654,339.270816041305
600,-654.4710816679972,2.435043422137329,334.92479505326713
601,-667.2276875714575,2.5019056319562747,333.6931215593181
602,-582.6346398232388,2.0583365333079784,341.93466712437345
603,-589.8019266239378,2.099407791741852,339.84073552116706
604,-671.1919933597036,2.5196478530460276,334.5248459587601
605,-651.1988043553765,2.4187787408008328,334.88611235227285
606,-601.7843705608345,2.1597772367095924,339.65784651412616
607,-596.2956988553111,2.1393397274404653,336.85550570446844
608,-638.6394630952302,2.3568921890161034,334.52205046957766
609,-555.5959199211766,1.9230992267418372,341.95214861156074
610,-665.1945954693575,2.4847721336595714,336.4803372460049
611,-586.3946040880384,2.083072290475018,339.5602919479216
612,-628.9931629851952,2.302537587128919,336.9712916910271
613,-645.6654859562846,2.389604562679207,335.48914699347444
614,-644.4113154540357,2.3841946834857497,335.14475705600705
615,-599.3358648398385,2.14540590718107,340.5093659680146
616,-647.6317718631983,2.407682947110602,332.1903631655418
617,-571.9919608744405,2.007261359580163,341.07937787866774
618,-612.4758823182092,2.219630663711822,337.0994989991022
619,-631.310337666623,2.316751347474063,335.920136114739
620,-633.766070155734,2.3297658174231106,335.6258138381348
621,-588.1333922223811,2.0930318692445464,339.0540368995326
622,-636.3925287890515,2.343530458667844,335.3728730428507
623,-572.5829049348046,2.0127882518615037,340.0505085909506
624,-569.0568315606804,1.9943616981954602,340.36898571237884
625,-633.628043632786,2.330178098500902,335.1848490859148
626,-603.3176455892552,2.1732831827069834,337.3220174472188
627,-582.1037937811557,2.060337976921206,340.07239812897353
628,-601.876620167616,2.1628559057041157,338.6108764895587
629,-652.4039026065102,2.4253952176529374,334.64971899107894
630,-641.4767937641801,2.3691705354250536,335.28537396869115
631,-636.7229380873624,2.3449333212375256,335.4725493963286
632,-645.7842792799793,2.3912667192578696,335.06187165789765
633,-625.232464842991,2.283221489927143,337.1763322273928
634,-635.9157607477689,2.3389655997619356,336.2452832692297
635,-613.7172099120843,2.223396943953266,338.0756419376861
636,-610.7319254420619,2.2097726795719628,337.55477958939775
637,-594.1682560474118,2.1227735238360763,339.22710160671784
638,-624.1515711316417,2.2806134428059104,336.0577654079471
639,-640.0624396353518,2.361803918735254,335.40331108995616
640,-582.7289679437918,2.0678222005951055,338.32905507733614
641,-615.8987664266941,2.2366095748853123,337.15370259408826
642,-612.5284282119766,2.220642689601753,336.7997790192269
643,-693.1930820931789,2.636512541472383,331.7811471396402
644,-635.1249187628442,2.3363627466478083,335.70473978209253
645,-613.8696764658531,2.225184681100505,337.66548190294236
646,-616.538981697667,2.239170514002228,337.4097576418548
647,-631.661817440948,2.3177512769730155,336.2231248937761
648,-639.0004921499725,2.3565054317318648,335.398811378317
649,-664.1850881518479,2.486903952045261,333.6085943030354
650,-655.2350010668705,2.4401245829063383,334.4201684371477
651,-631.2219020994384,2.316513111238811,335.83855764341473
652,-662.4312651740385,2.4775939495711587,333.82494865041184
653,-623.445577764965,2.2772862688969377,335.9766472845103
654,-617.6259720091908,2.2467591651007255,336.5482786265899
655,-648.9646253250843,2.4072350243931844,335.03524123621764
656,-592.5469859234879,2.1180318187830016,337.88124536374363
657,-587.7370320920927,2.091341425010856,338.93749486648767
658,-581.8134488656656,2.0598887650440916,339.67139152295925
659,-652.4780405019637,2.4264209027103747,334.3877207971584
660,-573.4241336852591,2.015063827942106,340.822737109203
661,-632.3121472517229,2.321778744962505,335.9127958317985
662,-655.6941654216786,2.4440395099888437,333.7725285644325
663,-666.4080008668384,2.4998851006377794,332.8619605630384
664,-602.056464629142,2.167732198570506,337.02004902899586
665,-670.5087629568663,2.5193764883462877,333.26693183406815
666,-579.0187199464837,2.044764345588005,340.13170268773433
667,-678.1401990577958,2.5589106727814808,332.7161304144372
668,-666.0312491886084,2.497043227161868,333.2452087713198
669,-659.1619486804726,2.4611473524332292,333.86495596803815
670,-687.5699187691662,2.607919372463809,331.97208706507683
671,-639.8020189760308,2.361991364421187,334.8074914587936
672,-641.384476520847,2.3695163803676396,334.9623997502291
673,-591.6718656467821,2.1132662314042303,338.03723724414004
674,-517.6435452534342,1.7287543455392558,343.785352176725
675,-658.2038513166074,2.4583472295965008,333.0688110616432
676,-657.8250171127576,2.4530154567348283,334.4438518749073
677,-647.9238424260036,2.4021519413895907,334.98690856319985
678,-588.0596916105758,2.092981520059009,338.9267756934581
679,-586.4615933710218,2.0848681647676126,338.9759201483528
680,-637.6075134100997,2.3491364285421117,335.56045586111713
681,-644.8938764751574,2.3869675626790747,335.00072780239185
682,-652.9300785156373,2.427837019306793,334.7253498807623
683,-588.370314378398,2.0963185031325096,338.2132267789998
684,-682.1530746485508,2.581595050407024,331.6681277228545
685,-635.4221384715756,2.337957561600421,335.6612515781901
686,-686.3529941649083,2.601706137853806,332.0235329212648
687,-602.5078236894092,2.168079682524685,337.7837728049181
688,-592.518161066682,2.1170132248939146,338.23103175618184
689,-562.1992939324626,1.958740664338378,340.902321786251
690,-693.6211541938878,2.6395532111050026,331.42102303024717
691,-674.8816684916501,2.541780210158674,333.05125333944756
692,-564.0438165591802,1.9686828877951172,340.61447674146393
693,-586.9842116253525,2.087469858405063,338.98048027014914
694,-627.0558618189485,2.293475052376548,336.7217025346898
695,-645.9072732937035,2.395113119351544,333.76930063969803
696,-626.9866425040392,2.295502752037729,335.77218373522277
697,-592.7442452228751,2.116069627779824,339.0606390286445
698,-570.698633703882,2.0023738163385953,340.44774220747
699,-614.0414984319784,2.2290206729864077,336.47472892824425
700,-594.3526368030382,2.125396076496269,338.5468420920417
701,-674.1037510414135,2.5411367793061044,331.75279066555976
702,-649.7554511204319,2.4141398500238576,333.8549626890848
703,-602.2603587505579,2.1675219284965532,337.51194476734963
704,-624.4152732178089,2.283323872910108,335.50099822524885
705,-623.5479225433244,2.2789674495565984,335.5088653403036
706,-640.9790293419029,2.3689798013292007,334.3661380758324
707,-622.9018435755959,2.27256966874808,336.77582079636755
708,-587.8578022754076,2.0910704768412374,339.2874134328503
709,-663.4428676400091,2.484912469128901,332.92074690366667
710,-693.230048519427,2.6394533691457513,330.6787492279657
711,-634.6815748961153,2.3327564973146497,336.2605497982546
712,-611.5023634849306,2.217207105352367,336.1218847526198
713,-653.7983721547438,2.425979783778329,337.2048291959818
714,-626.7943824386497,2.294906438751335,335.62618888085524
715,-609.4445441643825,2.205878125404514,336.5378380525173
716,-642.7514117645128,2.3771126497785566,334.657764151661
717,-664.377561470553,2.4882853299528787,333.44099160845326
718,-664.9113499917958,2.4910977853416427,333.3835864191387
719,-566.1409545812713,1.98253365869827,339.26844507288297
720,-624.7132182461787,2.2842847676116835,335.71252803624674
721,-649.2982515473528,2.4097459067306897,334.698141012781
722,-592.7603938970223,2.116763648498114,338.8153274792715
723,-599.682359691578,2.1546867362745172,337.49002510223096
724,-666.2549092228907,2.499035311998331,332.8956946001233
725,-638.2837690558451,2.354297812331123,334.8484111574515
726,-639.0377077103548,2.3558966743065106,335.7167451259005
727,-671.1103524299768,2.523269020357844,332.91309644978793
728,-664.5793732688388,2.4853824444125148,335.00576884896594
729,-646.4065125357799,2.396642310690495,334.15610186347755
730,-663.5993072636717,2.4846557094268458,333.3363305658695
731,-659.5857378921802,2.465167384384517,333.10452172537845
732,-676.9156060631341,2.554829003432426,331.8996104862695
733,-623.9872070170061,2.277512815533001,336.96928759192866
734,-656.649417110062,2.4504085877838313,333.13539841994714
735,-562.161976896669,1.9599254786073053,340.3537623122692
736,-577.4504026199579,2.0413882169361113,338.34551800770873
737,-626.9285077500335,2.294959207143868,335.87333207031475
738,-580.2999244211594,2.054704473423535,338.71806046472614
739,-632.3202783553442,2.3189621081874443,337.05571305424047
740,-601.4171166590982,2.161403043071864,338.2730154409534
741,-674.9820451820867,2.542775902885496,332.853730125503
742,-608.4411450284398,2.2008428210697435,336.5451620104522
743,-641.2227435066786,2.37042166763741,334.2768194624833
744,-626.9444554363436,2.297567946938927,334.86173389002295
745,-605.2241736988227,2.183928238351288,336.87705285821517
746,-604.9079032750176,2.1830811915466044,336.5833297788052
747,-658.0905990722127,2.4535851147350574,334.74715286075497
748,-631.1766321775464,2.31274593067248,337.25489254386537
749,-615.5103506110071,2.2378309491429387,335.8883208400459
750,-595.3695906851559,2.133826021525698,337.2087736755595
751,-651.1006325245855,2.4215537401902947,333.57976794308473
752,-677.8364222887915,2.5571707973993547,332.80452660966233
753,-608.3976759440898,2.200835834526669,336.4610173527202
754,-621.8272975239659,2.272240578087983,334.75836308794646
755,-653.9194535536485,2.433994893523699,334.2409496596709
756,-589.7476370147518,2.103442682142909,338.1182004475472
757,-629.8026658445918,2.3118123894780993,334.8803750587104
758,-614.8064499062757,2.233482849378915,336.21976063318914
759,-640.1429623348877,2.3634474376905685,334.9069495172538
760,-619.1524533169829,2.256648957345662,335.6453226657327
761,-676.2403804758262,2.551390122170072,331.92471132068465
762,-673.5861159073509,2.5346373065544645,333.3173093836515
763,-554.2891523508935,1.9205109152049695,340.3739397642083
764,-630.6401876025407,2.3155193840555692,335.07262131582473
765,-673.2435483521958,2.535856663154003,332.1444316335244
766,-642.8685812678341,2.377104577195912,334.8953314665681
767,-678.8299123810868,2.5662727248576904,331.1507354675957
768,-658.1304741560269,2.4549157702504947,334.2946381519201
769,-625.9181082077724,2.2908344745663545,335.50242700861935
770,-684.7946889878193,2.5956558792777518,331.32702485310017
771,-631.0176393239111,2.3144828999076656,336.2421205539588
772,-655.0236003108143,2.443196464757316,332.76861490943696
773,-645.9331554661212,2.3920678085056784,335.0391879114408
774,-662.3170671598922,2.480675388318503,332.36397842017925
775,-670.2869807812642,2.520984851845972,332.18001826829294
776,-593.0367513251086,2.123505273507186,336.6713927895787
777,-632.1246897163455,2.3243069857706207,334.52658520073703
778,-630.9539019560408,2.315447165858589,335.72893680570564
779,-617.5957478882581,2.2477333670212456,336.0981498835452
780,-628.5569494791697,2.30252778651235,336.10278412451805
781,-609.6706607098683,2.203289028141465,338.0257102394444
782,-627.850428847431,2.302613840862607,334.6553229519918
783,-650.346682459783,2.4171410633951234,333.8369391800469
784,-647.7158764962483,2.4039542477689095,333.85005522007697
785,-611.2600257549454,2.212244715894927,337.62216480859655
786,-649.3944203984745,2.4081509651353965,335.5284557346123
787,-645.8509522409468,2.3925769330456257,334.6711324843461
788,-634.186827292023,2.3332906194403673,335.0574055109022
789,-676.7239319919846,2.5522067586137793,332.5651614921314
790,-667.1087019752025,2.5015392635000016,333.60169782561155
791,-667.6092469972837,2.506545108962114,332.60045044786835
792,-646.2804948544458,2.3969860385164834,333.7665752178258
793,-643.503782102515,2.3783853383868383,335.6534299565574
794,-624.0372671569642,2.2763957491671416,337.5162356770397
795,-674.8186446791518,2.541598837941884,332.99775334231634
796,-677.6437418423701,2.560546074131447,331.0690533073693
797,-577.4857260277796,2.0339811886603925,341.3789764006669
798,-634.8064421831904,2.3409869741866047,333.21809438656265
799,-646.4341244468785,2.3978269113757995,333.7374846104659
800,-585.6810486012342,2.085369901351504,337.21413750109986
801,-603.9690939439057,2.1726661228611706,338.87173851446096
802,-592.3960462195483,2.114192284532948,339.1151781681532
803,-676.2708759430134,2.5524155266116506,331.57554139395455
804,-650.47342743229,2.418539392163294,333.5310979229671
805,-629.405607041058,2.311431624366227,334.2385643737723
806,-612.8219734082231,2.224447460374918,335.8649616365095
807,-587.573026223302,2.0930560594991925,337.92362921913167
808,-638.6675206655781,2.3591255164150686,333.68483518474545
809,-551.6231710663922,1.904823525782241,341.3169334602081
810,-608.9270408732621,2.2041513260099324,336.1935514188448
811,-643.7680300921957,2.3851398502339065,333.4801202815641
812,-591.6874297726608,2.114617072133383,337.5280311878781
813,-633.5402713161827,2.334832773650586,333.14743198957586
814,-653.704782173401,2.4357736985752343,333.10008449709176
815,-619.8974593538428,2.2602655077840255,335.688714106343
816,-642.1809240295976,2.374222115366103,334.6730018364592
817,-619.9591622915436,2.2617014715048223,335.2377353326589
818,-645.0491512387285,2.391925277352099,333.328191879939
819,-640.3274861106324,2.367258745593107,333.7514735262586
820,-590.9407846512963,2.1025876117386946,340.8465250267317
821,-625.1470343880073,2.280421883065121,338.1253150540561
822,-606.662314336105,2.181730802886669,340.63230652572156
823,-653.6094123277227,2.4350405856740585,333.2025898899111
824,-662.3234283003945,2.479360668441581,332.90258952933226
825,-629.7377615983188,2.3124619308599677,334.490750814504
826,-618.134018154499,2.2517392051300282,335.57235391366436
827,-598.1482875653,2.1474749347527418,337.3066020305898
828,-589.6161127186541,2.098993578989806,339.6347947187653
829,-724.9585192563248,2.804852282741298,327.9761256068652
830,-609.9816583360506,2.2063973048253804,337.40439397900917
831,-618.7828191283489,2.2532932164586774,336.24835247431287
832,-632.615258397282,2.3269966311244694,334.43186415404125
833,-609.9295151240955,2.1981760156530497,340.5886231095899
834,-627.4850888287937,2.295054165839764,336.9485113598286
835,-631.6650995255371,2.3172720179441395,336.4213917208306
836,-601.1675234555815,2.1604556219555695,338.1527980907877
837,-591.4822425171412,2.112891910094783,337.8077214159855
838,-604.718080498094,2.18117355365885,336.96674025744073
839,-681.2238045274651,2.5797294212404434,330.55584158872045
840,-656.5748188819939,2.448054499861537,333.9278369419925
841,-617.892821055898,2.246552904038848,337.1644804962566
842,-626.0179739837972,2.292198384973217,335.1565939020131
843,-627.852657245602,2.295292181007751,337.58844281289583
844,-602.4126193206034,2.167576503218374,337.79463723941757
845,-591.7338951168986,2.1125985051398284,338.4283883304533
846,-578.4842627403825,2.046665934001702,338.30215226155417
847,-646.0769469549559,2.394598829491523,334.3143621895966
848,-606.0842967795555,2.1802502952880185,340.06847498614036
849,-593.379694020594,2.120608675973715,338.5159170413494
850,-610.0501617881511,2.2110112185338933,335.69583543795204
851,-624.0486774214475,2.282458961794762,335.1137697435214
852,-531.0713958211143,1.8018047078825423,341.42090856550516
853,-618.3154817635505,2.2479146058593247,337.46512450215727
854,-665.0498271281954,2.495284429179106,331.9858817455151
855,-672.4295329736979,2.5318111403831876,332.1346104807659
856,-599.2039866237159,2.1557088660315826,336.1244279792074
857,-615.2666259963889,2.237086267510355,335.6987451793694
858,-551.6407598086821,1.9069277200924935,340.51043138963183
859,-623.7708972671302,2.2830900402317242,334.30577847971887
860,-660.3999768776306,2.472188744359809,331.92445604948466
861,-618.9130289615573,2.2439873381125794,340.2311221058779
862,-661.5171713009863,2.4760206935269067,332.62606336015494
863,-677.7436357451891,2.5613680787380573,330.9400400333017
864,-656.4151675124384,2.4481678899011867,333.5631807428696
865,-601.0083837285104,2.1567906532091747,339.3005063640853
866,-613.5182854422746,2.2239110225637386,337.4721606764968
867,-619.6781661641982,2.2575970104724132,336.3175289023711
868,-662.1678442568304,2.4743555633675247,334.5934628614757
869,-619.0112253066302,2.249159286778272,338.35873491013
870,-654.090651385828,2.437076589229977,333.35066673634356
871,-651.1169785871364,2.424460372614043,332.4498072131284
872,-645.6234751568402,2.3908364277693552,334.912378824469
873,-639.9848678956378,2.3603999395404696,335.80976119579054
874,-555.9940183504724,1.9317868032091154,339.27331492138785
875,-629.5189320638193,2.3062278521458492,336.54672407038413
876,-638.1019634795479,2.3528952819666187,335.04581360024474
877,-640.7034653702792,2.364048784275052,335.78741622945034
878,-643.7626475271334,2.385014990714877,333.5192976620526
879,-625.6071060278607,2.287130955756874,336.36183009629497
880,-642.484729282842,2.3760779656368824,334.5382723490774
881,-636.192615854017,2.346877051100478,333.63441145857837
882,-638.993245836977,2.3626838199224367,332.91296332350925
883,-588.3495924640313,2.0957685205799224,338.3917795952634
884,-624.3407198093804,2.2816009430439292,336.04106263007105
885,-686.6812730371348,2.604284977863853,331.6485540513461
886,-621.1435408511203,2.2686080755680065,334.8438517420664
887,-638.1018089387995,2.354121070849905,334.55518804990527
888,-587.5286872786564,2.090994554608392,338.6595519510161
889,-638.4111949415976,2.3553608453124353,334.67805255930676
890,-645.1199961475867,2.390688503356202,333.96459183007215
891,-665.4445051130308,2.4932689691371936,333.5814239826216
892,-599.674753425786,2.1529087764285317,338.18599536463086
893,-622.7670867457996,2.273149690333657,336.2742970529604
894,-592.3158169461718,2.1156051216443843,338.38958397574004
895,-633.4142148023433,2.3237758255179672,337.3180987490018
896,-661.6095866798569,2.4765085052367883,332.61577111241075
897,-645.293713163105,2.384711311883408,336.7029011532309
898,-651.8073927587783,2.424850952348879,333.67440370062565
899,-628.7422654497037,2.30043571455887,337.3102452284469
900,-543.39361619245,1.8651353968962787,340.7330735882417
901,-624.1707538230249,2.277802055479758,337.22068400456095
902,-656.0891720456789,2.4431856757001413,334.90407434535933
903,-600.5532956611512,2.1581513261644005,337.84606032248456
904,-613.8961951374473,2.2230434848963823,338.5749963163414
905,-604.462246224023,2.1717280102649603,340.23328757912344
906,-648.6962849948754,2.4086194841074957,333.94477634675263
907,-616.3972907314203,2.240208584287879,336.7111475951003
908,-596.9065990802417,2.138246629486643,338.51454621323757
909,-630.0076874127905,2.313915102788952,334.4493341677634
910,-621.0417625321973,2.260834323066602,337.7497964099572
911,-596.965026578561,2.134304036035124,340.20843904824824
912,-643.9615864824235,2.3837599295726672,334.4192004491345
913,-631.7691315872863,2.318039015227944,336.3226583803924
914,-603.5155555020343,2.1666177668784763,340.3840055496754
915,-587.7550680372947,2.0884659121149856,340.1237698553035
916,-605.6564579549527,2.1817183051978346,338.6255928770955
917,-619.1227141494419,2.2550214447564807,336.2368503199973
918,-667.765921266939,2.5124131731239614,330.56657275023576
919,-591.6185966802626,2.1127028803685484,338.1560415945754
920,-553.1315815294354,1.9140316716098225,340.65049555934985
921,-650.5239640480504,2.417305657981542,334.1256642549855
922,-608.7950173195616,2.2009977777521486,337.1909228897644
923,-613.2668438449542,2.220175398694554,338.46352779247064
924,-584.6473378252023,2.079250388624443,337.59451928509986
925,-590.7754582987318,2.1086143321659754,338.10518491363007
926,-638.2960172528909,2.3531757087323344,335.3217507458198
927,-660.3972008120071,2.464385040030069,335.0403851160762
928,-586.7592595114096,2.085196196472522,339.44003959457643
929,-587.1988231606849,2.085770535842585,340.0894305728975
930,-659.2892124788784,2.46112722686101,334.12753531961454
931,-566.7554300380091,1.9867510717967523,338.8104317769329
932,-613.7532467366668,2.2274852234065983,336.51240411069426
933,-605.5440048913896,2.1820613725750992,338.26345911241987
934,-588.0931846157232,2.0960588514709646,337.7628279945617
935,-618.5967592327564,2.252405949227168,336.231139346851
936,-623.9017492393514,2.2858668046369157,333.4567762424667
937,-621.5588141170183,2.2647487680411214,337.2181215897928
938,-623.0774707151037,2.274292183867366,336.4380667007044
939,-621.4072673332842,2.262237857906988,337.91939112230443
940,-584.1841166961755,2.073387062011452,339.01340896923983
941,-635.6835520776997,2.3395212470063522,335.5586049332423
942,-627.4827873934806,2.2978611662446133,335.82110905205445
943,-617.8048944831407,2.2476519281570297,336.5490167497948
944,-586.1190448354588,2.091360748139115,335.69379056785925
945,-585.8255400051893,2.080914098325295,339.2854392306766
946,-627.7969821358424,2.3007298654873396,335.3020162838407
947,-594.6454309241617,2.13175352983569,336.58945098216316
948,-635.5314433700748,2.3364485872781473,336.4834518288906
949,-566.0532646217945,1.9916301529387894,335.45446757216234
950,-619.3149558702269,2.2496155566008404,338.78368898567794
951,-577.7178186116586,2.044149477666986,337.77584703390306
952,-595.7019533562401,2.1344109275457166,337.6395354271647
953,-610.5841379433658,2.208184388670439,337.8945215629657
954,-583.1584280748091,2.066764299515773,339.61113645774986
955,-615.0667877174659,2.232639779642147,337.0776628151335
956,-609.5919602156458,2.2073017967711177,336.26320221875596
957,-605.9670527266779,2.182653402626149,338.87274451733674
958,-624.9283626703293,2.2815805658894646,337.2244977260223
959,-615.9325304970051,2.2387263357882228,336.37452683130925
960,-618.5513894701595,2.250065431986771,337.07660606931677
961,-617.5372608471286,2.244146302102171,337.41600100597697
962,-593.6243927071207,2.120881359671751,338.8962406681611
963,-611.6845869270606,2.218606990174748,335.9263791193655
964,-583.7484056630277,2.072982902692905,338.3036507448043
965,-636.8667587926955,2.345189273734015,335.657807977345
966,-590.084767757692,2.1023872010583813,339.21465608385284
967,-627.8073085539643,2.2978350744958997,336.48058696624474
968,-628.6893271723332,2.3017972706854577,336.65974557457275
969,-602.4599962861072,2.1660577512240122,338.49689315072624
970,-615.3578954615795,2.234321559162071,336.9871691275323
971,-590.9010485756238,2.108347516238757,338.4630905031574
972,-631.2662422722733,2.3183883319409513,335.17715241666417
973,-614.8525307518363,2.2300587956476567,337.681542252788
974,-625.8269412776875,2.2864587119958433,337.07039813850696
975,-644.7994461172697,2.383185914066979,336.3245282099207
976,-566.1815192415571,1.9811341399723148,339.9093823034525
977,-663.7294414330241,2.4796851474565376,335.5848237689931
978,-633.7426665185644,2.3290366083124043,335.8706897884608
979,-613.2602740624087,2.2252015110818246,336.43994231879725
980,-606.8512094002442,2.185939456472285,339.32663693636556
981,-610.0646901355656,2.2108470349075113,335.79056611739134
982,-653.5322650269401,2.4270613418564424,336.2399926628043
983,-634.7440805382631,2.3457853318205326,331.1740281194307
984,-646.8995451978072,2.3933857197408246,336.4448021559607
985,-619.8323270228063,2.2557500456327584,337.36463563992163
986,-578.2355612746322,2.0436268653510608,339.02037659957386
987,-593.393748608155,2.1199668088649575,338.80077386106103
988,-625.7658419156608,2.2863087936749404,337.0081660180225
989,-608.0770888360101,2.196392453330962,337.5971971407205
990,-621.3355503462373,2.2626699264756507,337.6031289578048
991,-625.4157042354684,2.286466031506691,336.24499579196663
992,-644.0506902613776,2.3845534399036215,334.2800056675689
993,-636.8114995306693,2.348625245311059,334.1729012802381
994,-627.8498764672883,2.3065271129091642,333.0889072749999
995,-568.1954530349144,1.9896644964747425,340.5251082047247
996,-608.734262342657,2.204904943532972,335.5065462421561
997,-639.6691979396778,2.3602338199240744,335.2448684819306
998,-612.2212562455038,2.218073754472733,337.21301093079603
999,-599.1379769408569,2.1539576875484867,336.6928794726701
