ep,reward,delay,energy,succ
247,5027.6958,1.2115,334.4645,4227
248,5109.1381,1.1999,337.0341,4260
249,4967.0041,1.2155,334.6474,4201
250,5069.6737,1.1970,337.4549,4238
251,5355.8184,1.1826,338.9901,4369
252,4997.1876,1.2144,332.0264,4211
253,5266.9825,1.1895,337.9757,4330
254,5262.8689,1.1878,336.4894,4324
255,4932.6144,1.2177,332.6792,4183
256,4808.3492,1.2237,332.1065,4126
257,5043.5962,1.2040,335.4803,4229
258,4981.0447,1.2021,335.5577,4196
259,4788.0316,1.2177,334.8482,4114
260,5329.5752,1.1843,339.2653,4358
261,5046.1726,1.2140,333.9494,4238
262,4809.7309,1.2147,333.6563,4120
263,5262.4943,1.1825,338.1942,4321
264,5009.5495,1.2177,334.3746,4224
265,4998.0540,1.2088,334.8117,4210
266,5365.0431,1.1727,341.8271,4368
267,5117.6420,1.1999,335.5184,4262
268,5064.5738,1.1988,336.6372,4236
269,5320.3959,1.1881,337.7829,4355
270,5274.4477,1.1848,339.9634,4332
271,5059.5279,1.2050,334.8018,4237
272,5011.4404,1.2052,335.3947,4214
273,5057.4943,1.2109,334.2308,4241
274,5171.7342,1.1975,335.7706,4287
275,4831.4169,1.2269,331.5961,4140
276,5194.4491,1.1914,337.5654,4295
277,4992.5830,1.2096,334.7499,4208
278,5102.9035,1.2023,336.1544,4258
279,4956.3228,1.2133,335.0349,4194
280,5154.2037,1.1980,336.6067,4280
281,5130.3517,1.1931,337.8072,4265
282,5460.0137,1.1758,339.4621,4415
283,5044.3967,1.2004,335.5956,4226
284,5037.6018,1.2156,332.4120,4233
285,5363.1487,1.1908,338.4319,4380
286,5032.2111,1.2045,334.2526,4222
287,5299.7845,1.1809,339.4601,4340
288,4965.0928,1.2103,336.1237,4197
289,5190.1977,1.1865,338.2684,4289
290,5398.6777,1.1776,339.3789,4386
291,5153.3159,1.2046,334.5150,4283
292,5189.7262,1.1981,337.3347,4299
293,4898.9748,1.2127,334.5408,4164
294,4898.6996,1.2122,334.2793,4163
295,5229.1851,1.1936,338.5075,4316
296,5079.7243,1.2036,335.6677,4247
297,5186.5382,1.1956,336.0758,4293
298,5062.5762,1.2130,335.1559,4247
299,5054.4623,1.2008,336.6243,4233
300,5379.9969,1.1837,338.8965,4382
301,5295.9919,1.1776,339.6168,4335
302,4953.6339,1.2159,332.1844,4191
303,5109.3516,1.2037,335.7790,4262
304,5028.2099,1.2117,333.4322,4226
305,4846.8005,1.2246,332.6592,4147
306,5297.0630,1.1899,337.0777,4344
307,5197.8094,1.1972,337.2647,4302
308,5034.7374,1.2086,335.3616,4229
309,5330.7574,1.1893,336.1962,4359
310,4783.7590,1.2187,332.9735,4110
311,5081.2325,1.2048,337.0456,4251
312,4974.7925,1.2117,333.2625,4199
313,5128.0991,1.1991,335.2439,4266
314,5249.4228,1.1827,337.7161,4314
315,5355.4123,1.1776,339.8223,4365
316,4952.1363,1.2148,334.0642,4192
317,5221.3856,1.1838,340.3164,4305
318,5025.0708,1.2115,333.3101,4224
319,4895.6574,1.2124,333.2117,4160
320,5308.7562,1.1875,335.3928,4345
321,5410.7417,1.1810,337.7363,4393
322,4945.5007,1.2109,335.5408,4187
323,5349.3801,1.1867,337.0695,4367
324,5238.9073,1.1916,335.3202,4314
325,4888.8427,1.2179,334.4602,4164
326,5534.8387,1.1816,336.6717,4454
