ep,reward,delay,energy,succ
386,-65134.1167,2.3248,336.8779,918
387,-69381.7886,2.4098,332.1141,702
388,-66796.0832,2.3405,333.9429,833
389,-68546.6708,2.4015,331.9344,744
390,-66897.2386,2.3550,336.0764,829
391,-67510.2026,2.3700,333.5492,797
392,-67470.1700,2.3923,333.6538,799
393,-65963.5597,2.3343,336.2395,876
394,-65445.6291,2.3458,334.0514,901
395,-66415.9415,2.3444,333.7710,852
396,-67351.9067,2.3898,331.8019,804
397,-66936.6867,2.3279,336.1070,827
398,-67460.4144,2.3619,334.7598,800
399,-69190.5086,2.3915,333.0537,712
400,-68299.0526,2.3826,333.2948,757
401,-67414.1695,2.3828,332.1770,801
402,-67903.6233,2.3789,333.3028,777
403,-67213.8175,2.3232,335.9092,813
404,-67340.8661,2.3575,334.6754,806
405,-66875.8629,2.3631,333.9434,829
406,-65480.9675,2.2941,337.8690,901
407,-67811.1264,2.3764,334.0951,782
408,-69596.4405,2.4044,333.6782,692
409,-65318.2910,2.2877,337.3421,909
410,-66052.5907,2.3259,335.3788,871
411,-68132.8104,2.3584,334.4807,766
412,-68443.5700,2.4097,331.5421,749
413,-67350.4319,2.3460,335.6343,806
414,-66464.9706,2.3205,336.4417,851
415,-69424.6932,2.4326,330.3086,699
416,-69419.6913,2.4478,327.7557,698
417,-64620.8551,2.2934,337.2264,944
418,-65577.2698,2.3281,335.3553,895
419,-67199.8582,2.3394,336.5398,814
420,-69099.4010,2.4093,331.7269,716
421,-67181.5983,2.3772,332.7253,813
422,-68016.9326,2.3801,330.8121,770
423,-69489.2461,2.4186,330.7826,696
424,-66408.6140,2.3487,332.9645,852
425,-69083.0924,2.4110,331.9472,717
426,-65613.5833,2.3444,335.0266,893
427,-67734.8478,2.3720,332.3978,785
428,-67612.5437,2.3674,334.1365,792
429,-65835.8454,2.3159,335.3424,882
430,-67028.9860,2.3589,333.4881,821
431,-67963.4428,2.3436,335.2786,775
432,-68604.3189,2.4015,331.7600,741
433,-67473.3076,2.3895,331.8869,798
434,-69967.1863,2.4100,330.9879,672
435,-70251.3438,2.4360,329.7285,657
436,-67146.8272,2.3578,333.3266,815
437,-67583.1036,2.3736,333.2149,793
438,-67038.7760,2.3511,334.4938,821
439,-65946.6758,2.3315,336.4587,877
440,-68320.5524,2.4075,333.1056,756
441,-68291.8636,2.3484,334.4560,758
442,-67838.6620,2.3794,332.8118,780
443,-65183.9080,2.3141,337.6480,916
444,-68708.2390,2.3828,332.3827,736
445,-68367.8333,2.3905,332.0275,753
446,-67749.2823,2.3721,333.9487,785
447,-69132.3465,2.4060,330.9671,714
448,-70070.0216,2.4560,329.2555,666
449,-66823.3666,2.3609,334.6229,832
450,-67383.7153,2.3682,333.1802,803
451,-67322.1057,2.3861,334.7491,807
452,-67817.8664,2.3911,332.6441,781
453,-66348.4293,2.3273,336.7550,857
454,-69552.7614,2.4012,331.4358,693
